الجملة الاسمية  مكشلة
الأقلامُ فوقَ الكراسةِ
اللهُ فوقَ العرشِ
المزهريةُ فوقَ المنضدةِ
المكواةُ فوقَ المنضدةِ
القلمُ فوقَ الكراسةِ
المقلمةُ تحتَ المقعدِ
الرجلُ فوقَ التلِّ
الرجلُ فوقَ الأرضِ
الناسُ أعلى الجبلِ
السيارةُ فوقَ الجسرِ
السياراتُ فوقَ الجسرِ
العربةُ فوقَ الجسرِ
العنقُ أسفلَ الوجهِ
الكراسةُ فوقَ الكتابِ
العصافيرُ فوقَ الشجرةِ
العصفورانِ فوقَ الشجرةِ
العصفورتانِ فوقَ النخلةِ
السعوديةُ شرقَ مصرَ
فلسطينُ شمالَ مصرَ
مصرُ شمالَ السودانِ
ليبيا غربَ مصرَ
السودانُ جنوبَ مصرَ
مصرُ غربَ السعوديةِ
مصرُ جنوبَ فلسطينَ
الجذورُ تحتَ الأرضِ
الشجرُ فوقَ الأرضِ
القدسُ شرقَ غزةَ
رفحُ جنوبَ غزةَ
الحديدُ أسفلَ الأرضِ
المعادنُ تحتَ الأرضِ
البحرُ فوقَ الرمالِ
المصباحُ أعلى الجدارِ
اللوحةُ أعلى الجدارِ
سماءُ مصرَ جميلةٌ
سماءُ القدسِ صافيةٌ
أرضُ فلسطينَ حرةٌ
أرضُ اللهِ واسعةٌ
هندامُ الطالبِ نظيفٌ
أراضي البلادِ واسعةٌ
كتبُ الطلابِ كثيرةٌ
أمينُ المعملِ مهذبٌ
طالبُ العلمِ مجتهدٌ
طلابُ العلمِ مجتهدونَ
طلابُ الهندسةِ مجهدونَ
جاذبيةُ الأرضِ معتدلةٌ
جوُّ مصرَ معتدلٌ
جوُّ مصرَ دافئٌ
أجواءُ المباراةِ مشتعلةٌ
مباراةُ الكرةِ حماسيةٌ
مبارياتُ السلةِ حاسمةٌ
فناءُ المنزلِ واسعٌ
سطحُ المنزلِ مبتلٌّ
غرفُ المنزلِ كثيرةٌ
لونُ الحائطِ زاهٍ
اقتصادُ البلادِ منتعشٌ
اقتصادُ البلادِ مزدهرٌ
حكومةُ مصرَ فاشلةٌ
حكومةُ مصرَ ناجحةٌ
ملكُ البلادِ عظيمٌ
خليفةُ المسلمينَ قويٌّ
خلفاءُ الرسولِ راشدونَ
شعراءُ النبيِّ قلقونَ
قهوةُ الهندِ جميلةٌ
فصلُ المدرسةِ واسعٌ
ذكرياتُ الطفولةِ مؤنسةٌ
فوائدُ السفرِ عديدةٌ
مقصدُ الثورةِ الحريةُ
صوتُ الحقِّ مرتفعٌ
صرخةُ الطفلِ مسموعةٌ
صوتُ الأذانِ مجروحٌ
شهادةُ الشاهدِ مجروحةٌ
بابُ الغرفةِ مفتوحٌ
منظرُ الحديقةِ رائعٌ
هواءُ الفجرِ نقيٌّ
صلاةُ الفجرِ مثلجةٌ
صلاةُ المسلمِ واجبةٌ
ذكرُ اللهِ حافظٌ
كرمُ الطائيِّ واسعٌ
قرصُ الشمسِ واضحٌ
جمالُ البدرِ جذّابٌ
طعمُ العملِ حلوٌ
نفعُ الأمةِ واجبٌ
قبةُ المسجدِ ذهبيةٌ
طعامُ الجدةِ لذيذٌ
أصنافُ الطعامِ كثيرةٌ
أنواعُ البُنِّ كثيرةٌ
مذاقُ القهوةِ لذيذٌ
انتقاءُ الملابسِ مرهقٌ
رسمُ الخريطةِ صعبٌ
صعوبةُ الموقفِ بالغةٌ
مصاعبُ الحياةِ كثيرةٌ
تدريبُ الفريقِ شاقٌّ
جيشُ مصرَ قويٌّ
دباباتُ العدوِّ فتاكةٌ
أسلحةُ الجيشِ متنوعةٌ
انتصارُ المقاومةِ مستمرٌّ
موتُ الأهلِ مفجعٌ
صلاةُ الجماعةِ مثلجةٌ
قوةُ الجيشِ كبيرةٌ
تناقضُ الآراءِ واضحٌ
الأرضُ لهم منافعُ فيها
البلدُ لهم بيوتٌ فيها
البلادُ لهم بيوتٌ فيها
البيتُ له كتابٌ فيه
الشوارعُ لهم فيها ذكرياتٌ
الشوارعُ له فيها ذكرياتٌ
الشوارعُ لهما فيها ذكرياتٌ
البيوتُ لهم فيها أهلٌ
البلادُ له فيها أقاربُ
البلادُ لهما فيها أقاربُ
فلسطينُ لنا فيها إخوةٌ
الهندُ لنا فيها مسلمونَ
الصينُ لنا فيها مسلمونَ
فلسطينُ لهم فيها شهداءُ
السُّرُرُ لي منها سريرٌ
المكاتبُ لي منها مكتبٌ
النساءُ لي منهنَّ زوجةٌ
حركةُ المواصلاتِ منتظمةٌ
شبابُ الوطنِ طموحونَ
أصواتُ الموسيقى هادئةٌ
مياهُ الأمطارِ غزيرةٌ
أرضيةُ الغرفةِ نظيفةٌ
طوابقُ المبنى متينةٌ
أبوابُ المنزلِ محكمةٌ
أنوارُ المطارِ مضاءةٌ
حبالُ السفينةِ متينةٌ
أسرارُ القلعةِ غامضةٌ
جدرانُ القلعةِ قويةٌ
ساحاتُ القصرِ فسيحةٌ
كتبُ المكتبةِ قيمةٌ
أقلامُ التلاميذِ جاهزةٌ
زهورُ الحديقةِ متفتحةٌ
ملابسُ الأطفالِ مرتبةٌ
رفوفُ المتجرِ مزدحمةٌ
أوراقُ الكتبِ ممزقةٌ
ستائرُ الغرفةِ جميلةٌ
طاولاتُ المدرسةِ نظيفةٌ
أبوابُ المدرسةِ مفتوحةٌ
حدودُ الوطنِ آمنةٌ
مياهُ البحيرةِ زرقاءُ
رياحُ الخريفِ قويةٌ
أشجارُ الزيتونِ معمرةٌ
سماءُ الغروبِ ساحرةٌ
أضواءُ المدينةِ خافتةٌ
أصواتُ الطيورِ عذبةٌ
ألوانُ الطيفِ زاهيةٌ
أجواءُ الشتاءِ باردةٌ
طوابقُ المبنى متعددةٌ
نوافذُ الغرفةِ مفتوحةٌ
أسوارُ القصرِ مرتفعةٌ
حركةُ المرورِ مزدحمةٌ
حديقةُ الأطفالِ مليئةٌ بالألعابِ
مساجدُ البلدةِ نظيفةٌ
أرصفةُ الشوارعِ منظمةٌ
أوراقُ الشجرِ متساقطةٌ
ساعاتُ الليلِ هادئةٌ
ظلالُ الأشجارِ ممتدةٌ
جبالُ الهيمالايا شاهقةٌ
شرفاتُ المنازلِ مزينةٌ
رمالُ الشاطئِ ذهبيةٌ
بحارُ العالمِ واسعةٌ
أسطحُ المبانيِ مسطحةٌ
أنوارُ الساحةِ مضيئةٌ
حدودُ المملكةِ ثابتةٌ
أشجارُ الحديقةِ كثيفةٌ
مقاعدُ القاعةِ مريحةٌ
ألوانُ الملابسِ زاهيةٌ
أبوابُ المدرسةِ مغلقةٌ
أسقفُ المبانيِ قويةٌ
صخورُ الجبالِ صلبةٌ
ظلالُ الغيومِ ممتدةٌ
سطحُ البحرِ هادئٌ
سماءُ القاهرةِ صافيةٌ
مياهُ النهرِ هادئةٌ
شوارعُ المدينةِ مزدحمةٌ
أشجارُ الغابةِ كثيفةٌ
حديقةُ المنزلِ واسعةٌ
أضواءُ الشارعِ ساطعةٌ
جبالُ الألبِ شاهقةٌ
رياحُ الشتاءِ باردةٌ
لياليُ الصيفِ قصيرةٌ
أنوارُ المدينةِ متلألئةٌ
سماءُ الليلِ صافيةٌ
أبوابُ المسجدِ مفتوحةٌ
أوراقُ الشجرِ صفراءُ
طيورُ السماءِ محلقةٌ
أمواجُ البحرِ هادئةٌ
ألوانُ الزهورِ زاهيةٌ
صوتُ الآذانِ رخيمٌ
زخرفةُ البناءِ جميلةٌ
قممُ الجبالِ مغطاةٌ بالثلجِ
مكاتبُ الموظفينَ مرتبةٌ
شمسُ الصباحِ مشرقةٌ
